id,parish_uid,site_uid,region,town,parish_name,parish_label,site_name,day_of_week,time_24h,service_type,mass_category,verified_status,language,special_rule,qualifier,notes,source_url,last_checked,is_active,latitude,longitude,maps_query,parent_parish,site_type,is_mass_only_visible,display_category,search_text,coordinate_precision,coordinate_note,display_site_label,vigil_status,is_vigil_for_sunday,vigil_reason,calendar_day,obligation_day,is_vigil,vigil_label_en,vigil_label_fr,sunday_obligation_eligible,source_text_excerpt,data_status
v19-0375,region-sud-saint-jacques,region-sud-saint-jacques-saint-joseph-surinam,Région Sud,Surinam,Saint-Jacques,Saint-Jacques,Saint-Joseph,Samedi,15:30,Mass,Mass,high,,,,Vigil Mass,https://dioceseportlouis.org/diocese/les-paroisses/region-sud/saint-jacques-1845,2026-04-26,True,-20.507,57.536,"Saint-Joseph, Surinam, Saint-Jacques, Région Sud, Mauritius",Saint-Jacques,Sub-parish,True,Mass,region sud surinam st jacques st jacques st joseph vigil mass st joseph surinam st jacques region sud mauritius region sud surinam st jacques st jacques st joseph vigil mass st joseph surinam st jacques region sud mauritius vigil mass,exact_church,Existing coordinate from prior app dataset.,Saint-Joseph — 15:30,practical_1530_rule,True,Saturday Mass at or after 15:30 under v21.4 Sunday-obligation rule,Samedi,Sunday,True,Counts for Sunday obligation,Compte pour l’obligation dominicale,True,Vigil Mass,rebuilt_from_official-source-traced_baseline
v19-0376,region-sud-saint-jacques,region-sud-saint-jacques-saint-joseph-surinam,Région Sud,Surinam,Saint-Jacques,Saint-Jacques,Saint-Joseph,Dimanche,07:30,Mass,Mass,high,,,,Carried forward into v19.1 release candidate from the source-traced v19.0 master dataset; not freshly re-scraped line by line.,https://dioceseportlouis.org/diocese/les-paroisses/region-sud/saint-jacques-1845,2026-04-26,True,-20.507,57.536,"Saint-Joseph, Surinam, Saint-Jacques, Région Sud, Mauritius",Saint-Jacques,Sub-parish,True,Mass,region sud surinam st jacques st jacques st joseph st joseph surinam st jacques region sud mauritius region sud surinam st jacques st jacques st joseph st joseph surinam st jacques region sud mauritius dimanche 07 30 mass,exact_church,Existing coordinate from prior app dataset.,Saint-Joseph — 07:30,not_vigil,False,not applicable,Dimanche,Sunday,False,,,True,Dimanche 07:30 — Mass,rebuilt_from_official-source-traced_baseline
v19-0377,region-sud-saint-patrice,region-sud-saint-patrice-dans-les-quartiers-plaine-magnien,Région Sud,Plaine Magnien,Saint-Patrice,Saint-Patrice,Dans les quartiers,Lundi,19:00,Mass,Mass,high,,,,Listed as 'dans les quartiers' on source page,https://dioceseportlouis.org/diocese/les-paroisses/region-sud/saint-patrice-1967,2026-04-26,True,-20.431,57.669,"Dans les quartiers, Plaine Magnien, Saint-Patrice, Région Sud, Mauritius",Saint-Patrice,Sub-parish,True,Mass,region sud plaine magnien st patrice st patrice dans les quartiers listed as dans les quartiers on source page dans les quartiers plaine magnien st patrice region sud mauritius region sud plaine magnien st patrice st patrice dans les quartiers listed as dans les quartiers on source page dans les quartiers plaine magnien st patrice region sud mauritius listed as dans les quartiers on source page,locality_level,Approximate locality coordinate added in v14.4; directions still use Google Maps text query to avoid false precision.,Dans les quartiers — 19:00,not_vigil,False,not applicable,Lundi,Lundi,False,,,False,Listed as 'dans les quartiers' on source page,rebuilt_from_official-source-traced_baseline
v19-0378,region-sud-saint-patrice,region-sud-saint-patrice-sacre-cur-le-bouchon,Région Sud,Le Bouchon,Saint-Patrice,Saint-Patrice,Sacré-Cœur,Samedi,16:30,Mass,Mass,high,,,,Vigil Mass,https://dioceseportlouis.org/diocese/les-paroisses/region-sud/saint-patrice-1967,2026-04-26,True,-20.466,57.677,"Sacré-Cœur, Le Bouchon, Saint-Patrice, Région Sud, Mauritius",Saint-Patrice,Sub-parish,True,Mass,region sud le bouchon st patrice st patrice sacre coeur vigil mass sacre coeur le bouchon st patrice region sud mauritius region sud le bouchon st patrice st patrice sacre coeur vigil mass sacre coeur le bouchon st patrice region sud mauritius vigil mass,locality_level,Approximate locality coordinate added in v14.4; directions still use Google Maps text query to avoid false precision.,Sacré-Cœur — 16:30,practical_1530_rule,True,Saturday Mass at or after 15:30 under v21.4 Sunday-obligation rule,Samedi,Sunday,True,Counts for Sunday obligation,Compte pour l’obligation dominicale,True,Vigil Mass,rebuilt_from_official-source-traced_baseline
v19-0379,region-sud-saint-patrice,region-sud-saint-patrice-saint-francois-xavier-lescalier,Région Sud,L’Escalier,Saint-Patrice,Saint-Patrice,Saint-François-Xavier,Mercredi,17:30,Mass,Mass,high,,,,Carried forward into v19.1 release candidate from the source-traced v19.0 master dataset; not freshly re-scraped line by line.,https://dioceseportlouis.org/diocese/les-paroisses/region-sud/saint-patrice-1967,2026-04-26,True,-20.458,57.616,"Saint-François-Xavier, L’Escalier, Saint-Patrice, Région Sud, Mauritius",Saint-Patrice,Sub-parish,True,Mass,region sud l escalier st patrice st patrice st francois xavier st francois xavier l escalier st patrice region sud mauritius region sud l escalier st patrice st patrice st francois xavier st francois xavier l escalier st patrice region sud mauritius mercredi 17 30 mass,locality_level,Approximate locality coordinate added in v14.4; directions still use Google Maps text query to avoid false precision.,Saint-François-Xavier — 17:30,not_vigil,False,not applicable,Mercredi,Mercredi,False,,,False,Mercredi 17:30 — Mass,rebuilt_from_official-source-traced_baseline
v19-0380,region-sud-saint-patrice,region-sud-saint-patrice-saint-francois-xavier-lescalier,Région Sud,L’Escalier,Saint-Patrice,Saint-Patrice,Saint-François-Xavier,Dimanche,09:30,Mass,Mass,high,,,,Carried forward into v19.1 release candidate from the source-traced v19.0 master dataset; not freshly re-scraped line by line.,https://dioceseportlouis.org/diocese/les-paroisses/region-sud/saint-patrice-1967,2026-04-26,True,-20.458,57.616,"Saint-François-Xavier, L’Escalier, Saint-Patrice, Région Sud, Mauritius",Saint-Patrice,Sub-parish,True,Mass,region sud l escalier st patrice st patrice st francois xavier st francois xavier l escalier st patrice region sud mauritius region sud l escalier st patrice st patrice st francois xavier st francois xavier l escalier st patrice region sud mauritius dimanche 09 30 mass,locality_level,Approximate locality coordinate added in v14.4; directions still use Google Maps text query to avoid false precision.,Saint-François-Xavier — 09:30,not_vigil,False,not applicable,Dimanche,Sunday,False,,,True,Dimanche 09:30 — Mass,rebuilt_from_official-source-traced_baseline
v19-0381,region-sud-saint-patrice,region-sud-saint-patrice-saint-patrice-plaine-magnien,Région Sud,Plaine Magnien,Saint-Patrice,Saint-Patrice,Saint-Patrice,Mardi,07:00,Mass,Mass,high,,,,Carried forward into v19.1 release candidate from the source-traced v19.0 master dataset; not freshly re-scraped line by line.,https://dioceseportlouis.org/diocese/les-paroisses/region-sud/saint-patrice-1967,2026-04-26,True,-20.431,57.669,"Saint-Patrice, Plaine Magnien, Saint-Patrice, Région Sud, Mauritius",Saint-Patrice,Parish Church,True,Mass,region sud plaine magnien st patrice st patrice st patrice st patrice plaine magnien st patrice region sud mauritius region sud plaine magnien st patrice st patrice st patrice st patrice plaine magnien st patrice region sud mauritius mardi 07 00 mass,locality_level,Approximate locality coordinate added in v14.4; directions still use Google Maps text query to avoid false precision.,Saint-Patrice — 07:00,not_vigil,False,not applicable,Mardi,Mardi,False,,,False,Mardi 07:00 — Mass,rebuilt_from_official-source-traced_baseline
v19-0382,region-sud-saint-patrice,region-sud-saint-patrice-saint-patrice-plaine-magnien,Région Sud,Plaine Magnien,Saint-Patrice,Saint-Patrice,Saint-Patrice,Vendredi,10:00,Mass,Mass,high,,,,First Friday exposition at 09:00,https://dioceseportlouis.org/diocese/les-paroisses/region-sud/saint-patrice-1967,2026-04-26,True,-20.431,57.669,"Saint-Patrice, Plaine Magnien, Saint-Patrice, Région Sud, Mauritius",Saint-Patrice,Parish Church,True,Mass,region sud plaine magnien st patrice st patrice st patrice first friday exposition at 09 00 st patrice plaine magnien st patrice region sud mauritius region sud plaine magnien st patrice st patrice st patrice first friday exposition at 09 00 st patrice plaine magnien st patrice region sud mauritius first friday exposition at 09 00,locality_level,Approximate locality coordinate added in v14.4; directions still use Google Maps text query to avoid false precision.,Saint-Patrice — 10:00,not_vigil,False,not applicable,Vendredi,Vendredi,False,,,False,First Friday exposition at 09:00,rebuilt_from_official-source-traced_baseline
v19-0383,region-sud-saint-patrice,region-sud-saint-patrice-saint-patrice-plaine-magnien,Région Sud,Plaine Magnien,Saint-Patrice,Saint-Patrice,Saint-Patrice,Dimanche,07:30,Mass,Mass,high,,,,Carried forward into v19.1 release candidate from the source-traced v19.0 master dataset; not freshly re-scraped line by line.,https://dioceseportlouis.org/diocese/les-paroisses/region-sud/saint-patrice-1967,2026-04-26,True,-20.431,57.669,"Saint-Patrice, Plaine Magnien, Saint-Patrice, Région Sud, Mauritius",Saint-Patrice,Parish Church,True,Mass,region sud plaine magnien st patrice st patrice st patrice st patrice plaine magnien st patrice region sud mauritius region sud plaine magnien st patrice st patrice st patrice st patrice plaine magnien st patrice region sud mauritius dimanche 07 30 mass,locality_level,Approximate locality coordinate added in v14.4; directions still use Google Maps text query to avoid false precision.,Saint-Patrice — 07:30,not_vigil,False,not applicable,Dimanche,Sunday,False,,,True,Dimanche 07:30 — Mass,rebuilt_from_official-source-traced_baseline
v19-0384,region-sud-saint-patrice,region-sud-saint-patrice-sainte-famille-mon-desert-mon-tresor,Région Sud,Mon-Désert-Mon-Trésor,Saint-Patrice,Saint-Patrice,Sainte-Famille,Samedi,18:00,Mass,Mass,high,,,,Vigil Mass,https://dioceseportlouis.org/diocese/les-paroisses/region-sud/saint-patrice-1967,2026-04-26,True,-20.447,57.654,"Sainte-Famille, Mon-Désert-Mon-Trésor, Saint-Patrice, Région Sud, Mauritius",Saint-Patrice,Sub-parish,True,Mass,region sud mon desert mon tresor st patrice st patrice st famille vigil mass st famille mon desert mon tresor st patrice region sud mauritius region sud mon desert mon tresor st patrice st patrice st famille vigil mass st famille mon desert mon tresor st patrice region sud mauritius vigil mass,locality_level,Approximate locality coordinate added in v14.4; directions still use Google Maps text query to avoid false precision.,Sainte-Famille — 18:00,practical_1530_rule,True,Saturday Mass at or after 15:30 under v21.4 Sunday-obligation rule,Samedi,Sunday,True,Counts for Sunday obligation,Compte pour l’obligation dominicale,True,Vigil Mass,rebuilt_from_official-source-traced_baseline
v20-add-001,region-nord-cur-immacule-de-marie,region-nord-cur-immacule-de-marie-cur-immacule-de-marie-riviere-du-rempart,Région Nord,Rivière-du-Rempart,Cœur-Immaculé-de-Marie,Cœur-Immaculé-de-Marie,Cœur-Immaculé-de-Marie,Vendredi,18:30,Other Celebration,Non-Mass,high,,Adoration only,Adoration only,Friday 18:30 — Adoration only,https://dioceseportlouis.org/diocese/les-paroisses/region-nord/coeur-immacule-de-marie-1917,2026-04-26,True,-20.093,57.631,"Cœur-Immaculé-de-Marie, Rivière-du-Rempart, Région Nord, Mauritius",Cœur-Immaculé-de-Marie,Parish Church,False,Other celebration,region nord riviere du rempart coeur immacule de marie coeur immacule de marie coeur immacule de marie adoration only friday 18 30 adoration only coeur immacule de marie riviere du rempart region nord mauritius region nord riviere du rempart coeur immacule de marie coeur immacule de marie coeur immacule de marie adoration only friday 18 30 adoration only coeur immacule de marie riviere du rempart region nord mauritius friday 18 30 adoration only,exact_church,Existing coordinate from prior app dataset.,Cœur-Immaculé-de-Marie — 18:30,not_vigil,False,not applicable,Vendredi,Vendredi,False,,,False,Friday 18:30 — Adoration only,source_reconciled_v20_ledger
v20-add-002,region-nord-notre-dame-de-la-delivrande,region-nord-notre-dame-de-la-delivrande-notre-dame-de-la-delivrande-montagne-longue,Région Nord,Montagne Longue,Notre-Dame-de-la-Délivrande,Notre-Dame-de-la-Délivrande,Notre-Dame-de-la-Délivrande,Mercredi,19:00,Other Celebration,Non-Mass,high,,Temps de prière,Temps de prière,Wednesday 19:00 — temps de prière,https://dioceseportlouis.org/diocese/les-paroisses/region-nord/notre-dame-de-la-delivrande-1864-1,2026-04-26,True,-19.985,57.614,"Notre-Dame-de-la-Délivrande, Montagne Longue, Région Nord, Mauritius",Notre-Dame-de-la-Délivrande,Parish Church,False,Other celebration,region nord montagne longue notre dame de la delivrande notre dame de la delivrande notre dame de la delivrande temps de priere wednesday 19 00 temps de priere notre dame de la delivrande montagne longue region nord mauritius region nord montagne longue notre dame de la delivrande notre dame de la delivrande notre dame de la delivrande temps de priere wednesday 19 00 temps de priere notre dame de la delivrande montagne longue region nord mauritius wednesday 19 00 temps de priere,exact_church,Existing coordinate from prior app dataset.,Notre-Dame-de-la-Délivrande — 19:00,not_vigil,False,not applicable,Mercredi,Mercredi,False,,,False,Wednesday 19:00 — temps de prière,source_reconciled_v20_ledger
v20-add-003,region-nord-notre-dame-de-la-delivrande,region-nord-notre-dame-de-la-delivrande-sainte-therese-montagne-longue,Région Nord,Montagne Longue,Notre-Dame-de-la-Délivrande,Notre-Dame-de-la-Délivrande,Sainte-Thérèse,Jeudi,17:30,Other Celebration,Non-Mass,high,,Temps de prière,Temps de prière,Thursday 17:30 — temps de prière,https://dioceseportlouis.org/diocese/les-paroisses/region-nord/notre-dame-de-la-delivrande-1864-1,2026-04-26,True,-20.135,57.562,"Sainte-Thérèse, Montagne Longue, Notre-Dame-de-la-Délivrande, Région Nord, Mauritius",Notre-Dame-de-la-Délivrande,Sub-parish,False,Other celebration,region nord montagne longue notre dame de la delivrande notre dame de la delivrande st therese temps de priere thursday 17 30 temps de priere st therese montagne longue notre dame de la delivrande region nord mauritius region nord montagne longue notre dame de la delivrande notre dame de la delivrande st therese temps de priere thursday 17 30 temps de priere st therese montagne longue notre dame de la delivrande region nord mauritius thursday 17 30 temps de priere,locality_level,Approximate locality coordinate added in v14.4; directions still use Google Maps text query to avoid false precision.,Sainte-Thérèse — 17:30,not_vigil,False,not applicable,Jeudi,Jeudi,False,,,False,Thursday 17:30 — temps de prière,source_reconciled_v20_ledger
v20-add-004,region-nord-saint-michel,region-nord-saint-michel-notre-dame-auxiliatrice-cap-malheureux,Région Nord,Cap Malheureux,Saint-Michel,Saint-Michel (Région Nord),Notre-Dame-Auxiliatrice,Mardi,17:00,Other Celebration,Non-Mass,high,,First Tuesday only,Adoration,First Tuesday 17:00 — Adoration,https://dioceseportlouis.org/diocese/les-paroisses/region-nord/saint-michel-1915,2026-04-26,True,-20.006,57.66,"Notre-Dame-Auxiliatrice, Cap Malheureux, Saint-Michel (Région Nord), Région Nord, Mauritius",Saint-Michel,Sub-parish,False,Other celebration,region nord cap malheureux st michel st michel region nord notre dame auxiliatrice first tuesday only adoration first tuesday 17 00 adoration notre dame auxiliatrice cap malheureux st michel region nord region nord mauritius region nord cap malheureux st michel st michel region nord notre dame auxiliatrice adoration first tuesday only first tuesday 17 00 adoration notre dame auxiliatrice cap malheureux st michel region nord region nord mauritius first tuesday 17 00 adoration,exact_church,Existing coordinate from prior app dataset.,Notre-Dame-Auxiliatrice — 17:00,not_vigil,False,not applicable,Mardi,Mardi,False,,,False,First Tuesday 17:00 — Adoration,source_reconciled_v20_ledger
v20-add-005,region-nord-saint-michel,region-nord-saint-michel-saint-michel-grand-gaube,Région Nord,Grand-Gaube,Saint-Michel,Saint-Michel (Région Nord),Saint-Michel,Vendredi,10:00,Ambiguous,Non-Mass,medium,,First Friday only,Adoration followed by Mass; exact Mass time unclear,First Friday 10:00 — Adoration followed by Mass; exact Mass time not separately stated,https://dioceseportlouis.org/diocese/les-paroisses/region-nord/saint-michel-1915,2026-04-26,True,-20.039,57.65,"Saint-Michel, Grand-Gaube, Saint-Michel (Région Nord), Région Nord, Mauritius",Saint-Michel,Parish Church,False,Ambiguous / other celebration,region nord grand gaube st michel st michel region nord st michel first friday only adoration followed by mass exact mass time unclear first friday 10 00 adoration followed by mass exact mass time not separately stated st michel grand gaube st michel region nord region nord mauritius region nord grand gaube st michel st michel region nord st michel adoration followed by mass exact mass time unclear first friday only first friday 10 00 adoration followed by mass exact mass time not separately stated st michel grand gaube st michel region nord region nord mauritius first friday 10 00 adoration followed by mass exact mass time not separately stated,exact_church,Existing coordinate from prior app dataset.,Saint-Michel — 10:00,not_vigil,False,not applicable,Vendredi,Vendredi,False,,,False,First Friday 10:00 — Adoration followed by Mass; exact Mass time not separately stated,source_reconciled_v20_1_hotfix
